,year,c_code_1,state_name_1,majority_religion
712,1997.0,55,Grenada,Christianity
713,1998.0,55,Grenada,Christianity
714,1999.0,55,Grenada,Christianity
715,2000.0,55,GRN,Christianity
716,2001.0,55,Grenada,Christianity
717,2002.0,55,Grenada,Christianity
718,2003.0,55,Grenada,Christianity
719,2004.0,55,Grenada,Christianity
720,2005.0,55,GRN,Christianity
721,2006.0,55,Grenada,Christianity
722,2007.0,55,Grenada,Christianity
723,2008.0,55,Grenada,Christianity
724,2009.0,55,Grenada,Christianity
725,2010.0,55,GRN,Christianity
726,1945.0,56,St. Lucia,Christianity
727,1946.0,56,St. Lucia,Christianity
728,1947.0,56,St. Lucia,Christianity
729,1948.0,56,St. Lucia,Christianity
730,1949.0,56,St. Lucia,Christianity
731,1950.0,56,St. Lucia,Christianity
732,1951.0,56,St. Lucia,Christianity
733,1952.0,56,St. Lucia,Christianity
734,1953.0,56,St. Lucia,Christianity
735,1954.0,56,St. Lucia,Christianity
736,1955.0,56,St. Lucia,Christianity
737,1956.0,56,St. Lucia,Christianity
738,1957.0,56,St. Lucia,Christianity
739,1958.0,56,St. Lucia,Christianity
740,1959.0,56,St. Lucia,Christianity
741,1960.0,56,St. Lucia,Christianity
742,1961.0,56,St. Lucia,Christianity
743,1962.0,56,St. Lucia,Christianity
744,1963.0,56,St. Lucia,Christianity
745,1964.0,56,St. Lucia,Christianity
746,1965.0,56,St. Lucia,Christianity
747,1966.0,56,St. Lucia,Christianity
748,1967.0,56,St. Lucia,Christianity
749,1968.0,56,St. Lucia,Christianity
750,1969.0,56,St. Lucia,Christianity
751,1970.0,56,St. Lucia,Christianity
752,1971.0,56,St. Lucia,Christianity
753,1972.0,56,St. Lucia,Christianity
754,1973.0,56,St. Lucia,Christianity
755,1974.0,56,St. Lucia,Christianity
756,1975.0,56,St. Lucia,Christianity
757,1976.0,56,St. Lucia,Christianity
758,1977.0,56,St. Lucia,Christianity
759,1978.0,56,St. Lucia,Christianity
760,1979.0,56,St. Lucia,Christianity
761,1980.0,56,SLU,Christianity
762,1981.0,56,St. Lucia,Christianity
763,1982.0,56,St. Lucia,Christianity
764,1983.0,56,St. Lucia,Christianity
765,1984.0,56,St. Lucia,Christianity
766,1985.0,56,SLU,Christianity
767,1986.0,56,St. Lucia,Christianity
768,1987.0,56,St. Lucia,Christianity
769,1988.0,56,St. Lucia,Christianity
770,1989.0,56,St. Lucia,Christianity
771,1990.0,56,SLU,Christianity
772,1991.0,56,St. Lucia,Christianity
773,1992.0,56,St. Lucia,Christianity
774,1993.0,56,St. Lucia,Christianity
775,1994.0,56,St. Lucia,Christianity
776,1995.0,56,SLU,Christianity
777,1996.0,56,St. Lucia,Christianity
778,1997.0,56,St. Lucia,Christianity
779,1998.0,56,St. Lucia,Christianity
780,1999.0,56,St. Lucia,Christianity
781,2000.0,56,SLU,Christianity
782,2001.0,56,St. Lucia,Christianity
783,2002.0,56,St. Lucia,Christianity
784,2003.0,56,St. Lucia,Christianity
785,2004.0,56,St. Lucia,Christianity
786,2005.0,56,SLU,Christianity
787,2006.0,56,St. Lucia,Christianity
788,2007.0,56,St. Lucia,Christianity
789,2008.0,56,St. Lucia,Christianity
790,2009.0,56,St. Lucia,Christianity
791,2010.0,56,SLU,Christianity
792,1945.0,57,St. Vincent and the Grenadines,Christianity
793,1946.0,57,St. Vincent and the Grenadines,Christianity
794,1947.0,57,St. Vincent and the Grenadines,Christianity
795,1948.0,57,St. Vincent and the Grenadines,Christianity
796,1949.0,57,St. Vincent and the Grenadines,Christianity
797,1950.0,57,St. Vincent and the Grenadines,Christianity
798,1951.0,57,St. Vincent and the Grenadines,Christianity
799,1952.0,57,St. Vincent and the Grenadines,Christianity
800,1953.0,57,St. Vincent and the Grenadines,Christianity
801,1954.0,57,St. Vincent and the Grenadines,Christianity
802,1955.0,57,St. Vincent and the Grenadines,Christianity
803,1956.0,57,St. Vincent and the Grenadines,Christianity
804,1957.0,57,St. Vincent and the Grenadines,Christianity
805,1958.0,57,St. Vincent and the Grenadines,Christianity
806,1959.0,57,St. Vincent and the Grenadines,Christianity
807,1960.0,57,St. Vincent and the Grenadines,Christianity
808,1961.0,57,St. Vincent and the Grenadines,Christianity
809,1962.0,57,St. Vincent and the Grenadines,Christianity
810,1963.0,57,St. Vincent and the Grenadines,Christianity
811,1964.0,57,St. Vincent and the Grenadines,Christianity
812,1965.0,57,St. Vincent and the Grenadines,Christianity
813,1966.0,57,St. Vincent and the Grenadines,Christianity
814,1967.0,57,St. Vincent and the Grenadines,Christianity
815,1968.0,57,St. Vincent and the Grenadines,Christianity
816,1969.0,57,St. Vincent and the Grenadines,Christianity
817,1970.0,57,St. Vincent and the Grenadines,Christianity
818,1971.0,57,St. Vincent and the Grenadines,Christianity
819,1972.0,57,St. Vincent and the Grenadines,Christianity
820,1973.0,57,St. Vincent and the Grenadines,Christianity
821,1974.0,57,St. Vincent and the Grenadines,Christianity
822,1975.0,57,St. Vincent and the Grenadines,Christianity
823,1976.0,57,St. Vincent and the Grenadines,Christianity
824,1977.0,57,St. Vincent and the Grenadines,Christianity
825,1978.0,57,St. Vincent and the Grenadines,Christianity
826,1979.0,57,St. Vincent and the Grenadines,Christianity
827,1980.0,57,SVG,Christianity
828,1981.0,57,St. Vincent and the Grenadines,Christianity
829,1982.0,57,St. Vincent and the Grenadines,Christianity
830,1983.0,57,St. Vincent and the Grenadines,Christianity
831,1984.0,57,St. Vincent and the Grenadines,Christianity
832,1985.0,57,SVG,Christianity
833,1986.0,57,St. Vincent and the Grenadines,Christianity
834,1987.0,57,St. Vincent and the Grenadines,Christianity
835,1988.0,57,St. Vincent and the Grenadines,Christianity
836,1989.0,57,St. Vincent and the Grenadines,Christianity
837,1990.0,57,SVG,Christianity
838,1991.0,57,St. Vincent and the Grenadines,Christianity
839,1992.0,57,St. Vincent and the Grenadines,Christianity
840,1993.0,57,St. Vincent and the Grenadines,Christianity
841,1994.0,57,St. Vincent and the Grenadines,Christianity
842,1995.0,57,SVG,Christianity
843,1996.0,57,St. Vincent and the Grenadines,Christianity
844,1997.0,57,St. Vincent and the Grenadines,Christianity
845,1998.0,57,St. Vincent and the Grenadines,Christianity
846,1999.0,57,St. Vincent and the Grenadines,Christianity
847,2000.0,57,SVG,Christianity
848,2001.0,57,St. Vincent and the Grenadines,Christianity
849,2002.0,57,St. Vincent and the Grenadines,Christianity
850,2003.0,57,St. Vincent and the Grenadines,Christianity
851,2004.0,57,St. Vincent and the Grenadines,Christianity
852,2005.0,57,SVG,Christianity
853,2006.0,57,St. Vincent and the Grenadines,Christianity
854,2007.0,57,St. Vincent and the Grenadines,Christianity
855,2008.0,57,St. Vincent and the Grenadines,Christianity
856,2009.0,57,St. Vincent and the Grenadines,Christianity
857,2010.0,57,SVG,Christianity
858,1945.0,58,Antigua & Barbuda,Christianity
859,1946.0,58,Antigua & Barbuda,Christianity
860,1947.0,58,Antigua & Barbuda,Christianity
861,1948.0,58,Antigua & Barbuda,Christianity
862,1949.0,58,Antigua & Barbuda,Christianity
863,1950.0,58,Antigua & Barbuda,Christianity
864,1951.0,58,Antigua & Barbuda,Christianity
865,1952.0,58,Antigua & Barbuda,Christianity
866,1953.0,58,Antigua & Barbuda,Christianity
867,1954.0,58,Antigua & Barbuda,Christianity
868,1955.0,58,Antigua & Barbuda,Christianity
869,1956.0,58,Antigua & Barbuda,Christianity
870,1957.0,58,Antigua & Barbuda,Christianity
871,1958.0,58,Antigua & Barbuda,Christianity
872,1959.0,58,Antigua & Barbuda,Christianity
873,1960.0,58,Antigua & Barbuda,Christianity
874,1961.0,58,Antigua & Barbuda,Christianity
875,1962.0,58,Antigua & Barbuda,Christianity
876,1963.0,58,Antigua & Barbuda,Christianity
877,1964.0,58,Antigua & Barbuda,Christianity
878,1965.0,58,Antigua & Barbuda,Christianity
879,1966.0,58,Antigua & Barbuda,Christianity
880,1967.0,58,Antigua & Barbuda,Christianity
881,1968.0,58,Antigua & Barbuda,Christianity
882,1969.0,58,Antigua & Barbuda,Christianity
883,1970.0,58,Antigua & Barbuda,Christianity
884,1971.0,58,Antigua & Barbuda,Christianity
885,1972.0,58,Antigua & Barbuda,Christianity
886,1973.0,58,Antigua & Barbuda,Christianity
887,1974.0,58,Antigua & Barbuda,Christianity
888,1975.0,58,Antigua & Barbuda,Christianity
889,1976.0,58,Antigua & Barbuda,Christianity
890,1977.0,58,Antigua & Barbuda,Christianity
891,1978.0,58,Antigua & Barbuda,Christianity
892,1979.0,58,Antigua & Barbuda,Christianity
893,1980.0,58,AAB,Christianity
894,1981.0,58,Antigua & Barbuda,Christianity
895,1982.0,58,Antigua & Barbuda,Christianity
896,1983.0,58,Antigua & Barbuda,Christianity
897,1984.0,58,Antigua & Barbuda,Christianity
898,1985.0,58,AAB,Christianity
899,1986.0,58,Antigua & Barbuda,Christianity
900,1987.0,58,Antigua & Barbuda,Christianity
901,1988.0,58,Antigua & Barbuda,Christianity
902,1989.0,58,Antigua & Barbuda,Christianity
903,1990.0,58,AAB,Christianity
904,1991.0,58,Antigua & Barbuda,Christianity
905,1992.0,58,Antigua & Barbuda,Christianity
906,1993.0,58,Antigua & Barbuda,Christianity
907,1994.0,58,Antigua & Barbuda,Christianity
908,1995.0,58,AAB,Christianity
909,1996.0,58,Antigua & Barbuda,Christianity
910,1997.0,58,Antigua & Barbuda,Christianity
911,1998.0,58,Antigua & Barbuda,Christianity
912,1999.0,58,Antigua & Barbuda,Christianity
913,2000.0,58,AAB,Christianity
914,2001.0,58,Antigua & Barbuda,Christianity
915,2002.0,58,Antigua & Barbuda,Christianity
916,2003.0,58,Antigua & Barbuda,Christianity
917,2004.0,58,Antigua & Barbuda,Christianity
918,2005.0,58,AAB,Christianity
919,2006.0,58,Antigua & Barbuda,Christianity
920,2007.0,58,Antigua & Barbuda,Christianity
921,2008.0,58,Antigua & Barbuda,Christianity
922,2009.0,58,Antigua & Barbuda,Christianity
923,2010.0,58,AAB,Christianity
924,1945.0,60,St. Kitts and Nevis,Christianity
925,1946.0,60,St. Kitts and Nevis,Christianity
926,1947.0,60,St. Kitts and Nevis,Christianity
927,1948.0,60,St. Kitts and Nevis,Christianity
928,1949.0,60,St. Kitts and Nevis,Christianity
929,1950.0,60,St. Kitts and Nevis,Christianity
930,1951.0,60,St. Kitts and Nevis,Christianity
931,1952.0,60,St. Kitts and Nevis,Christianity
932,1953.0,60,St. Kitts and Nevis,Christianity
933,1954.0,60,St. Kitts and Nevis,Christianity
934,1955.0,60,St. Kitts and Nevis,Christianity
935,1956.0,60,St. Kitts and Nevis,Christianity
936,1957.0,60,St. Kitts and Nevis,Christianity
937,1958.0,60,St. Kitts and Nevis,Christianity
938,1959.0,60,St. Kitts and Nevis,Christianity
939,1960.0,60,St. Kitts and Nevis,Christianity
940,1961.0,60,St. Kitts and Nevis,Christianity
941,1962.0,60,St. Kitts and Nevis,Christianity
942,1963.0,60,St. Kitts and Nevis,Christianity
943,1964.0,60,St. Kitts and Nevis,Christianity
944,1965.0,60,St. Kitts and Nevis,Christianity
945,1966.0,60,St. Kitts and Nevis,Christianity
946,1967.0,60,St. Kitts and Nevis,Christianity
947,1968.0,60,St. Kitts and Nevis,Christianity
948,1969.0,60,St. Kitts and Nevis,Christianity
949,1970.0,60,St. Kitts and Nevis,Christianity
950,1971.0,60,St. Kitts and Nevis,Christianity
951,1972.0,60,St. Kitts and Nevis,Christianity
952,1973.0,60,St. Kitts and Nevis,Christianity
953,1974.0,60,St. Kitts and Nevis,Christianity
954,1975.0,60,St. Kitts and Nevis,Christianity
955,1976.0,60,St. Kitts and Nevis,Christianity
956,1977.0,60,St. Kitts and Nevis,Christianity
957,1978.0,60,St. Kitts and Nevis,Christianity
958,1979.0,60,St. Kitts and Nevis,Christianity
959,1980.0,60,St. Kitts and Nevis,Christianity
960,1981.0,60,St. Kitts and Nevis,Christianity
961,1982.0,60,St. Kitts and Nevis,Christianity
962,1983.0,60,St. Kitts and Nevis,Christianity
963,1984.0,60,St. Kitts and Nevis,Christianity
964,1985.0,60,SKN,Christianity
965,1986.0,60,St. Kitts and Nevis,Christianity
966,1987.0,60,St. Kitts and Nevis,Christianity
967,1988.0,60,St. Kitts and Nevis,Christianity
968,1989.0,60,St. Kitts and Nevis,Christianity
969,1990.0,60,SKN,Christianity
970,1991.0,60,St. Kitts and Nevis,Christianity
971,1992.0,60,St. Kitts and Nevis,Christianity
972,1993.0,60,St. Kitts and Nevis,Christianity
973,1994.0,60,St. Kitts and Nevis,Christianity
974,1995.0,60,SKN,Christianity
975,1996.0,60,St. Kitts and Nevis,Christianity
976,1997.0,60,St. Kitts and Nevis,Christianity
977,1998.0,60,St. Kitts and Nevis,Christianity
978,1999.0,60,St. Kitts and Nevis,Christianity
979,2000.0,60,SKN,Christianity
980,2001.0,60,St. Kitts and Nevis,Christianity
981,2002.0,60,St. Kitts and Nevis,Christianity
982,2003.0,60,St. Kitts and Nevis,Christianity
983,2004.0,60,St. Kitts and Nevis,Christianity
984,2005.0,60,SKN,Christianity
985,2006.0,60,St. Kitts and Nevis,Christianity
986,2007.0,60,St. Kitts and Nevis,Christianity
987,2008.0,60,St. Kitts and Nevis,Christianity
988,2009.0,60,St. Kitts and Nevis,Christianity
989,2010.0,60,SKN,Christianity
990,1945.0,70,MEX,Christianity
991,1946.0,70,Mexico,Christianity
992,1947.0,70,Mexico,Christianity
993,1948.0,70,Mexico,Christianity
994,1949.0,70,Mexico,Christianity
995,1950.0,70,MEX,Christianity
996,1951.0,70,Mexico,Christianity
997,1952.0,70,Mexico,Christianity
998,1953.0,70,Mexico,Christianity
999,1954.0,70,Mexico,Christianity
1000,1955.0,70,MEX,Christianity
1001,1956.0,70,Mexico,Christianity
1002,1957.0,70,Mexico,Christianity
1003,1958.0,70,Mexico,Christianity
1004,1959.0,70,Mexico,Christianity
1005,1960.0,70,MEX,Christianity
1006,1961.0,70,Mexico,Christianity
1007,1962.0,70,Mexico,Christianity
1008,1963.0,70,Mexico,Christianity
1009,1964.0,70,Mexico,Christianity
1010,1965.0,70,MEX,Christianity
1011,1966.0,70,Mexico,Christianity
1012,1967.0,70,Mexico,Christianity
1013,1968.0,70,Mexico,Christianity
1014,1969.0,70,Mexico,Christianity
1015,1970.0,70,MEX,Christianity
1016,1971.0,70,Mexico,Christianity
1017,1972.0,70,Mexico,Christianity
1018,1973.0,70,Mexico,Christianity
1019,1974.0,70,Mexico,Christianity
1020,1975.0,70,MEX,Christianity
1021,1976.0,70,Mexico,Christianity
1022,1977.0,70,Mexico,Christianity
1023,1978.0,70,Mexico,Christianity
1024,1979.0,70,Mexico,Christianity
1025,1980.0,70,MEX,Christianity
1026,1981.0,70,Mexico,Christianity
1027,1982.0,70,Mexico,Christianity
1028,1983.0,70,Mexico,Christianity
1029,1984.0,70,Mexico,Christianity
1030,1985.0,70,MEX,Christianity
1031,1986.0,70,Mexico,Christianity
1032,1987.0,70,Mexico,Christianity
1033,1988.0,70,Mexico,Christianity
1034,1989.0,70,Mexico,Christianity
1035,1990.0,70,MEX,Christianity
1036,1991.0,70,Mexico,Christianity
1037,1992.0,70,Mexico,Christianity
1038,1993.0,70,Mexico,Christianity
1039,1994.0,70,Mexico,Christianity
1040,1995.0,70,MEX,Christianity
1041,1996.0,70,Mexico,Christianity
1042,1997.0,70,Mexico,Christianity
1043,1998.0,70,Mexico,Christianity
1044,1999.0,70,Mexico,Christianity
1045,2000.0,70,MEX,Christianity
1046,2001.0,70,Mexico,Christianity
1047,2002.0,70,Mexico,Christianity
1048,2003.0,70,Mexico,Christianity
1049,2004.0,70,Mexico,Christianity
1050,2005.0,70,MEX,Christianity
1051,2006.0,70,Mexico,Christianity
1052,2007.0,70,Mexico,Christianity
1053,2008.0,70,Mexico,Christianity
1054,2009.0,70,Mexico,Christianity
1055,2010.0,70,MEX,Christianity
1056,1945.0,80,Belize,Christianity
1057,1946.0,80,Belize,Christianity
1058,1947.0,80,Belize,Christianity
1059,1948.0,80,Belize,Christianity
1060,1949.0,80,Belize,Christianity
1061,1950.0,80,Belize,Christianity
1062,1951.0,80,Belize,Christianity
1063,1952.0,80,Belize,Christianity
1064,1953.0,80,Belize,Christianity
1065,1954.0,80,Belize,Christianity
1066,1955.0,80,Belize,Christianity
1067,1956.0,80,Belize,Christianity
1068,1957.0,80,Belize,Christianity
1069,1958.0,80,Belize,Christianity
1070,1959.0,80,Belize,Christianity
1071,1960.0,80,Belize,Christianity
1072,1961.0,80,Belize,Christianity
1073,1962.0,80,Belize,Christianity
1074,1963.0,80,Belize,Christianity
1075,1964.0,80,Belize,Christianity
1076,1965.0,80,Belize,Christianity
1077,1966.0,80,Belize,Christianity
1078,1967.0,80,Belize,Christianity
1079,1968.0,80,Belize,Christianity
1080,1969.0,80,Belize,Christianity
1081,1970.0,80,Belize,Christianity
1082,1971.0,80,Belize,Christianity
1083,1972.0,80,Belize,Christianity
1084,1973.0,80,Belize,Christianity
1085,1974.0,80,Belize,Christianity
1086,1975.0,80,Belize,Christianity
1087,1976.0,80,Belize,Christianity
1088,1977.0,80,Belize,Christianity
1089,1978.0,80,Belize,Christianity
1090,1979.0,80,Belize,Christianity
1091,1980.0,80,BLZ,Christianity
1092,1981.0,80,Belize,Christianity
1093,1982.0,80,Belize,Christianity
1094,1983.0,80,Belize,Christianity
1095,1984.0,80,Belize,Christianity
1096,1985.0,80,BLZ,Christianity
1097,1986.0,80,Belize,Christianity
1098,1987.0,80,Belize,Christianity
1099,1988.0,80,Belize,Christianity
1100,1989.0,80,Belize,Christianity
1101,1990.0,80,BLZ,Christianity
1102,1991.0,80,Belize,Christianity
1103,1992.0,80,Belize,Christianity
1104,1993.0,80,Belize,Christianity
1105,1994.0,80,Belize,Christianity
1106,1995.0,80,BLZ,Christianity
1107,1996.0,80,Belize,Christianity
1108,1997.0,80,Belize,Christianity
1109,1998.0,80,Belize,Christianity
1110,1999.0,80,Belize,Christianity
1111,2000.0,80,BLZ,Christianity
1112,2001.0,80,Belize,Christianity
1113,2002.0,80,Belize,Christianity
1114,2003.0,80,Belize,Christianity
1115,2004.0,80,Belize,Christianity
1116,2005.0,80,BLZ,Christianity
1117,2006.0,80,Belize,Christianity
1118,2007.0,80,Belize,Christianity
1119,2008.0,80,Belize,Christianity
1120,2009.0,80,Belize,Christianity
1121,2010.0,80,BLZ,Christianity
1122,1945.0,90,GUA,Christianity
1123,1946.0,90,Guatemala,Christianity
1124,1947.0,90,Guatemala,Christianity
1125,1948.0,90,Guatemala,Christianity
1126,1949.0,90,Guatemala,Christianity
1127,1950.0,90,GUA,Christianity
1128,1951.0,90,Guatemala,Christianity
1129,1952.0,90,Guatemala,Christianity
1130,1953.0,90,Guatemala,Christianity
1131,1954.0,90,Guatemala,Christianity
1132,1955.0,90,GUA,Christianity
1133,1956.0,90,Guatemala,Christianity
1134,1957.0,90,Guatemala,Christianity
1135,1958.0,90,Guatemala,Christianity
1136,1959.0,90,Guatemala,Christianity
1137,1960.0,90,GUA,Christianity
1138,1961.0,90,Guatemala,Christianity
1139,1962.0,90,Guatemala,Christianity
1140,1963.0,90,Guatemala,Christianity
1141,1964.0,90,Guatemala,Christianity
1142,1965.0,90,GUA,Christianity
1143,1966.0,90,Guatemala,Christianity
1144,1967.0,90,Guatemala,Christianity
1145,1968.0,90,Guatemala,Christianity
1146,1969.0,90,Guatemala,Christianity
1147,1970.0,90,GUA,Christianity
1148,1971.0,90,Guatemala,Christianity
1149,1972.0,90,Guatemala,Christianity
1150,1973.0,90,Guatemala,Christianity
1151,1974.0,90,Guatemala,Christianity
1152,1975.0,90,GUA,Christianity
1153,1976.0,90,Guatemala,Christianity
1154,1977.0,90,Guatemala,Christianity
1155,1978.0,90,Guatemala,Christianity
1156,1979.0,90,Guatemala,Christianity
1157,1980.0,90,GUA,Christianity
1158,1981.0,90,Guatemala,Christianity
1159,1982.0,90,Guatemala,Christianity
1160,1983.0,90,Guatemala,Christianity
1161,1984.0,90,Guatemala,Christianity
1162,1985.0,90,GUA,Christianity
1163,1986.0,90,Guatemala,Christianity
1164,1987.0,90,Guatemala,Christianity
1165,1988.0,90,Guatemala,Christianity
1166,1989.0,90,Guatemala,Christianity
1167,1990.0,90,GUA,Christianity
1168,1991.0,90,Guatemala,Christianity
1169,1992.0,90,Guatemala,Christianity
1170,1993.0,90,Guatemala,Christianity
1171,1994.0,90,Guatemala,Christianity
